602  ìœè¨ñq                                                     2020ï‚ê≥    -7
202110291840     0   233  0.16   5.0  0.28   9.2  0.39  10.7  0.53  11.7  9999
2021102919 0     0   226  0.16   5.3  0.27   9.0  0.34  10.8  0.46  11.7   153
202110291920     0   227  0.14   5.2  0.24   8.9  0.31  10.6  0.39  10.7   165
202110291940     0   241  0.14   5.0  0.25   9.1  0.33  10.5  0.44  11.3  9999
2021102920 0     0   221  0.15   5.4  0.25   9.2  0.32  10.2  0.52  13.3   148
202110292020     0   230  0.14   5.2  0.23   8.6  0.30  10.1  0.40  10.5   157
202110292040     0   229  0.14   5.2  0.24   8.9  0.34  10.9  0.45  11.1   136
2021102921 0     0   242  0.14   4.7  0.23   8.3  0.30  10.5  0.38   9.8   153
202110292120     0   256  0.13   4.7  0.21   8.0  0.28  10.0  0.39   8.7   173
202110292140     0   274  0.14   4.4  0.22   7.2  0.32  10.1  0.42  11.3   153
2021102922 0     0   272  0.15   4.4  0.24   6.9  0.31   9.0  0.43  12.9   132
202110292220     0   292  0.17   4.1  0.26   6.3  0.34   7.0  0.52   6.1   140
202110292240     0   295  0.19   4.0  0.29   5.6  0.37   6.8  0.48  12.3   240
2021102923 0     0   330  0.23   3.6  0.36   4.5  0.46   4.4  0.65   2.8   218
202110292320     0   333  0.25   3.6  0.38   4.3  0.46   4.7  0.64   3.4    86
202110292340     0   357  0.23   3.3  0.36   4.1  0.46   3.8  0.62   3.9   260
20211030 0 0     0   342  0.24   3.5  0.38   4.1  0.48   3.8  0.68   8.1   200
20211030 020     0   336  0.20   3.5  0.32   4.4  0.41   5.0  0.56   2.9   138
20211030 040     0   344  0.22   3.5  0.33   4.2  0.41   4.0  0.49   5.9   207
20211030 1 0     0   329  0.19   3.6  0.32   5.2  0.41   5.9  0.58   2.9   156
20211030 120     0   313  0.17   3.8  0.27   5.7  0.34   7.2  0.44   2.8   226
20211030 140     0   313  0.17   3.8  0.26   5.5  0.35   6.0  0.46   6.2   159
20211030 2 0     0   322  0.17   3.6  0.28   4.8  0.36   5.6  0.48   7.1   139
20211030 220     0   313  0.20   3.8  0.31   5.2  0.41   5.9  0.51  10.9   211
20211030 240     0   342  0.18   3.5  0.29   4.8  0.36   5.4  0.46   2.5   232
20211030 3 0     0   309  0.19   3.9  0.29   5.4  0.36   6.8  0.50   9.8   217
20211030 320     0   332  0.18   3.6  0.29   4.9  0.38   5.5  0.57   9.9   225
20211030 340     0   299  0.17   3.9  0.28   5.9  0.35   7.3  0.54  10.6   209
20211030 4 0     0   290  0.18   4.0  0.28   6.0  0.36   7.1  0.49  10.2   148
20211030 420     0   271  0.17   4.4  0.27   6.8  0.35   8.1  0.54   9.9   144
20211030 440     0   302  0.14   4.0  0.24   6.4  0.30   8.3  0.40   9.4   128
20211030 5 0     0   218  0.16   4.1  0.27   6.7  0.36   8.5  0.56   8.2  9999
20211030 520     0   256  0.16   4.6  0.24   7.2  0.31   9.4  0.39  12.2   132
20211030 540     0   253  0.16   4.7  0.25   7.8  0.32  10.1  0.43  10.7   136
20211030 6 0     0   276  0.14   4.3  0.23   6.7  0.31   9.4  0.39   9.3   144
20211030 620     0   253  0.16   4.7  0.26   7.6  0.33  10.0  0.40  10.4   132
20211030 640     0   223  0.18   5.3  0.28   8.8  0.36   9.8  0.43  10.6   140
20211030 7 0     0   265  0.17   4.5  0.28   7.3  0.36   8.5  0.49   9.5   124
20211030 720     0   247  0.17   4.8  0.28   7.6  0.36   9.3  0.46   8.7   140
20211030 740     0   223  0.17   5.3  0.28   8.6  0.35  10.3  0.42   9.0   140
20211030 8 0     0   223  0.17   5.4  0.29   8.4  0.38  10.2  0.50   8.9   132
20211030 820     0   220  0.19   5.4  0.32   8.8  0.41  10.4  0.59  10.0   144
20211030 840     0   202  0.20   5.9  0.34   9.4  0.46  10.6  0.66  10.3   136
20211030 9 0     0   215  0.18   5.5  0.30   9.5  0.40  10.9  0.50  12.1   120
20211030 920     0   215  0.19   5.5  0.32   9.3  0.40  10.5  0.52  10.2   140
20211030 940     0   220  0.17   5.4  0.28   8.8  0.35  10.7  0.49  13.7   148
2021103010 0     0   212  0.18   5.6  0.31   9.3  0.39  11.7  0.51  12.2   116
202110301020     0   201  0.19   5.9  0.32   9.6  0.41  11.1  0.60   9.9   132
202110301040     0   176  0.21   6.7  0.34  10.4  0.42  10.9  0.49   8.3   144
2021103011 0     0   214  0.18   5.6  0.31   9.3  0.42  11.7  0.58  12.4   136
202110301120     0   164  0.23   7.3  0.39  12.1  0.48  13.9  0.59  15.7   153
202110301140     0   174  0.22   6.8  0.36  11.0  0.45  12.4  0.56  13.5   169
2021103012 0     0   169  0.23   7.1  0.41  12.1  0.56  14.0  0.67  12.3   140
202110301220     0   153  0.26   7.8  0.45  13.4  0.58  15.8  0.69  15.4   153
202110301240     0   185  0.22   6.4  0.39  11.5  0.53  13.8  0.64  11.1   177
2021103013 0     0   194  0.20   6.1  0.34  10.5  0.48  13.2  0.64  15.3   165
202110301320     0   175  0.22   6.8  0.36  10.7  0.47  13.4  0.66  14.7   161
202110301340     0   176  0.21   6.7  0.38  12.0  0.50  13.9  0.58  15.2   144
2021103014 0     0   166  0.24   7.2  0.42  12.2  0.53  12.8  0.72  16.7   161
202110301420     0   137  0.28   8.7  0.50  14.0  0.61  15.1  0.73  13.7   153
202110301440     0   158  0.25   7.5  0.41  11.7  0.53  12.7  0.73  14.0   157
2021103015 0     0   163  0.23   7.3  0.40  12.4  0.51  14.4  0.60  11.9   157
202110301520     0   164  0.23   7.1  0.40  11.5  0.50  13.8  0.59  13.8   161
202110301540     0   182  0.22   6.5  0.39  11.5  0.51  13.7  0.75  14.7   148
2021103016 0     0   156  0.24   7.6  0.41  12.8  0.52  14.7  0.62  16.6   153
202110301620     0   167  0.22   7.1  0.36  11.2  0.45  12.6  0.52  12.0   157
202110301640     0   196  0.20   6.0  0.34   9.9  0.42  12.8  0.55  11.2   148
2021103017 0     0   189  0.21   6.3  0.34   9.8  0.44  11.3  0.60  15.4   153
202110301720     0   185  0.21   6.2  0.37  10.6  0.46  11.4  0.61  14.8   161
202110301740     0   200  0.21   5.9  0.36   9.4  0.47  10.8  0.57  12.1   161
2021103018 0     0   197  0.21   5.7  0.34   9.2  0.44  11.0  0.69   8.9   173
202110301820     0   180  0.22   6.4  0.38  10.5  0.50  12.4  0.75  16.0   153
202110301840     0   182  0.23   6.4  0.37  10.0  0.48  10.8  0.62  10.2   157
2021103019 0     0   185  0.23   6.4  0.39  10.3  0.52  12.0  0.74  12.4   140
202110301920     0   198  0.21   6.0  0.37   9.9  0.48  12.0  0.58  11.3   161
202110301940     0   191  0.21   6.1  0.36  10.2  0.48  11.6  0.59  13.9   153
2021103020 0     0   190  0.22   6.2  0.38  10.3  0.48  11.8  0.58  12.9   144
202110302020     0   183  0.23   6.5  0.38   9.9  0.48  11.3  0.66  15.2   161
202110302040     0   197  0.23   6.0  0.37   9.2  0.49  11.3  0.73   9.8   144
2021103021 0     0   188  0.23   6.3  0.38  10.1  0.50  12.2  0.66  13.6   161
202110302120     0   194  0.23   6.1  0.38   9.8  0.47  11.3  0.54  18.2   177
202110302140     0   179  0.26   6.7  0.43  10.3  0.56  12.8  0.67  15.2   157
2021103022 0     0   183  0.24   6.5  0.40  10.3  0.50  11.1  0.77  14.4   157
202110302220     0   193  0.24   6.1  0.42  10.3  0.55  12.7  0.67  13.4   177
202110302240     0   187  0.24   6.4  0.40  10.3  0.49  11.2  0.61  12.8   153
2021103023 0     0   177  0.25   6.8  0.40  10.6  0.53  11.4  0.67  12.2   169
202110302320     0   203  0.21   5.8  0.36   9.2  0.46  11.5  0.59  12.4   173
202110302340     0   192  0.23   6.2  0.38   9.5  0.50  11.5  0.67  12.5   165
20211031 0 0     0   175  0.24   6.8  0.41  10.8  0.53  12.8  0.62  16.5   144
20211031 020     0   189  0.23   6.3  0.39  10.0  0.48  11.8  0.59  11.7   153
20211031 040     0   187  0.24   6.3  0.39  10.0  0.51  12.1  0.64  12.8   153
20211031 1 0     0   191  0.24   6.2  0.39   9.5  0.49  11.3  0.67  12.6   132
20211031 120     0   217  0.22   5.5  0.39   9.5  0.56  11.9  0.67  13.8   169
20211031 140     0   191  0.25   6.2  0.43   9.7  0.53  10.9  0.64  11.8   157
20211031 2 0     0   208  0.23   5.7  0.38   9.1  0.47  10.0  0.56  12.9   148
20211031 220     0   201  0.26   5.9  0.42   9.0  0.53  10.9  0.84  11.9   153
20211031 240     0   219  0.26   5.4  0.41   8.3  0.53  10.5  0.71  11.2   165
20211031 3 0     0   198  0.29   6.0  0.46   9.2  0.59  11.6  0.94  13.3   153
20211031 320     0   215  0.27   5.6  0.45   8.8  0.62  10.8  0.98  14.7   153
20211031 340     0   192  0.31   6.2  0.53  10.7  0.71  13.4  0.93  15.0   148
20211031 4 0     0   199  0.31   6.0  0.52   9.7  0.70  12.4  0.95  13.7   140
20211031 420     0   253  0.27   4.7  0.45   7.2  0.61   9.1  0.75  12.3   144
20211031 440     0   238  0.30   5.0  0.48   7.4  0.61   8.9  0.81  10.5   120
20211031 5 0     0   235  0.28   5.1  0.45   7.8  0.55  10.4  0.70  11.1   132
20211031 520     0   237  0.28   5.0  0.45   7.8  0.59   9.5  0.72  10.7   148
20211031 540     0   238  0.27   5.0  0.45   7.8  0.59  10.1  0.71  11.0   144
20211031 6 0     0   225  0.28   5.3  0.44   8.1  0.59  10.1  0.77  12.5   140
20211031 620     0   221  0.27   5.4  0.42   7.8  0.52  10.1  0.62   9.4   144
20211031 640     0   210  0.29   5.7  0.48   9.1  0.64  10.3  0.89   9.9   161
20211031 7 0     0   201  0.31   5.9  0.52   9.7  0.68  10.8  0.89  11.5   144
20211031 720     0   201  0.29   5.9  0.49   9.5  0.65  11.5  0.96  10.1   144
20211031 740     0   192  0.30   6.2  0.50   9.8  0.64  11.4  0.86  11.6   144
20211031 8 0     0   198  0.29   6.0  0.46   9.1  0.59  11.1  0.83  10.2   132
20211031 820     0   202  0.28   5.9  0.47   9.4  0.63  11.8  0.92  10.4   144
20211031 840     0   213  0.26   5.6  0.45   9.1  0.59  10.7  0.89   9.8   136
20211031 9 0     0   192  0.29   6.2  0.48  10.0  0.61  11.0  0.79  12.0   148
20211031 920     0   207  0.29   5.8  0.49   9.4  0.66  10.8  0.85  11.2   144
20211031 940     0   219  0.29   5.5  0.48   8.9  0.62  10.5  0.90  11.3   144
2021103110 0     0   216  0.30   5.5  0.50   9.0  0.64  10.4  0.81   9.0   153
202110311020     0   248  0.27   4.8  0.44   8.0  0.56   9.5  0.75  12.6   144
202110311040     0   221  0.27   5.4  0.45   9.0  0.57  10.2  0.72   8.6   136
2021103111 0     0   184  0.30   6.5  0.50  10.6  0.63  11.2  0.73  11.8   124
202110311120     0   197  0.27   6.1  0.46   9.5  0.61  10.4  0.78   7.8   132
202110311140     0   202  0.26   5.9  0.43   9.2  0.55  10.0  0.71  10.5   144
2021103112 0     0   196  0.26   6.0  0.43   9.0  0.53  10.5  0.65  11.6   148
202110311220     0   209  0.24   5.7  0.42   9.2  0.54   9.8  0.68  11.2   132
202110311240     0   175  0.28   6.8  0.45  10.4  0.54  10.8  0.65  10.6   157
2021103113 0     0   183  0.27   6.5  0.45  10.0  0.56  10.7  0.77  10.4   140
202110311320     0   202  0.23   5.9  0.39   9.2  0.48   9.9  0.61  11.7   140
202110311340     0   174  0.28   6.8  0.46   9.8  0.59  10.7  0.77   9.7   153
2021103114 0     0   186  0.25   6.4  0.43  10.2  0.56  10.3  0.89  10.6   144
202110311420     0   190  0.24   6.3  0.40   9.8  0.50  10.4  0.70  11.3   144
202110311440     0   188  0.25   6.3  0.41   9.5  0.53   9.9  0.66  10.2   140
2021103115 0     0   180  0.26   6.6  0.43   9.8  0.54  10.9  0.67   9.9   157
202110311520     0   191  0.25   6.2  0.43   9.8  0.55  10.8  0.66  11.4   148
202110311540     0   200  0.25   6.0  0.43   9.2  0.55   9.8  0.67  10.1   144
2021103116 0     0   204  0.24   5.8  0.40   8.9  0.52   9.8  0.66  11.3   140
202110311620     0   197  0.29   6.1  0.47   9.3  0.61  10.0  0.79   9.9   144
202110311640     0   271  0.23   4.4  0.38   6.8  0.48   8.1  0.80  10.9   148
2021103117 0     0   262  0.27   4.5  0.44   7.2  0.57   9.9  0.71  11.3   132
202110311720     0   251  0.27   4.7  0.44   7.4  0.58   9.4  0.74   9.1   132
202110311740     0   248  0.27   4.8  0.46   7.8  0.60   9.4  0.82  10.7   136
2021103118 0     0   280  0.23   4.3  0.38   6.5  0.50   7.9  0.83   6.7   132
202110311820     0   262  0.25   4.5  0.41   7.1  0.53   8.8  0.74   8.5   140
202110311840     0   239  0.25   5.0  0.40   7.6  0.50   8.9  0.62  10.2   132
2021103119 0     0   219  0.25   5.4  0.41   8.4  0.51   9.6  0.61  11.5   140
202110311920     0   239  0.23   5.0  0.39   8.1  0.51   9.5  0.68  10.5   153
202110311940     0   219  0.25   5.4  0.39   8.3  0.49   9.7  0.59   9.9   132
2021103120 0     0   203  0.26   5.9  0.44   9.4  0.55   9.5  0.72  11.7   140
202110312020     0   232  0.24   5.2  0.38   7.7  0.48   9.3  0.60   9.6   136
202110312040     0   227  0.24   5.2  0.40   8.0  0.50  10.3  0.65  11.0   136
2021103121 0     0   227  0.24   5.3  0.39   8.2  0.51   9.5  0.62   9.7   161
202110312120     0   214  0.24   5.6  0.40   8.7  0.52   9.6  0.68  11.1   124
202110312140     0   234  0.22   5.0  0.37   8.0  0.46   9.3  0.57  11.4   148
2021103122 0     0   214  0.23   5.6  0.40   8.7  0.54   9.4  0.67  10.0   132
202110312220     0   210  0.23   5.7  0.37   8.3  0.46   9.5  0.66   8.9   148
202110312240     0   185  0.27   6.5  0.44   9.1  0.52   9.5  0.65  10.8   144
2021103123 0     0   194  0.24   6.1  0.40   9.4  0.51   9.9  0.59   9.2   136
202110312320     0   207  0.23   5.7  0.37   8.8  0.48   9.5  0.66   9.8   128
202110312340     0   189  0.26   6.2  0.41   8.7  0.50   9.5  0.61  10.7   144
